Published,ISOWeek,Updated,ID,Version,Title,Categories
2026-04-07T14:04:30Z,15,2026-04-07T14:04:30Z,2604.05899,1,"'FRENCH-YMCA: A FRENCH Corpus meeting the language needs of Youth, froM Children to Adolescents'",cs.CL
2026-04-07T14:02:53Z,15,2026-04-07T14:02:53Z,2604.05898,1,'Physics-Aware Video Instance Removal Benchmark',cs.CV
2026-04-07T13:59:36Z,15,2026-04-07T13:59:36Z,2604.05896,1,'Dialogue based Interactive Explanations for Safety Decisions in Human Robot Collaboration',cs.RO;cs.HC
2026-04-07T13:53:21Z,15,2026-04-07T13:53:21Z,2604.05890,1,'A Tensor-Train Framework for Bayesian Inference in High-Dimensional Systems: Applications to MIMO Detection and Channel Decoding',cs.IT;cs.LG
2026-04-07T13:51:07Z,15,2026-04-07T13:51:07Z,2604.05887,1,'HybridKV: Hybrid KV Cache Compression for Efficient Multimodal Large Language Model Inference',cs.AI
2026-04-07T13:35:54Z,15,2026-04-07T13:35:54Z,2604.05877,1,'Automatic dental superimposition of 3D intraorals and 2D photographs for human identification',cs.CV;cs.AI
2026-04-07T13:33:54Z,15,2026-04-07T13:33:54Z,2604.05876,1,'Mechanistic Circuit-Based Knowledge Editing in Large Language Models',cs.CL
2026-04-07T13:33:17Z,15,2026-04-07T13:33:17Z,2604.05875,1,'Joint Knowledge Base Completion and Question Answering by Combining Large Language Models and Small Language Models',cs.AI
2026-04-07T13:29:34Z,15,2026-04-07T13:29:34Z,2604.05872,1,'Swiss-Bench 003: Evaluating LLM Reliability and Adversarial Security for Swiss Regulatory Contexts',cs.CR;cs.AI;cs.CL
2026-04-07T13:28:09Z,15,2026-04-07T13:28:09Z,2604.05868,1,'Understanding Performance Gap Between Parallel and Sequential Sampling in Large Reasoning Models',cs.CL
2026-04-07T13:27:40Z,15,2026-04-07T13:27:40Z,2604.05866,1,'Beyond Paper-to-Paper: Structured Profiling and Rubric Scoring for Paper-Reviewer Matching',cs.IR;cs.CL;cs.DL
2026-04-07T13:26:23Z,15,2026-04-07T13:26:23Z,2604.05865,1,'JTON: A Token-Efficient JSON Superset with Zen Grid Tabular Encoding for Large Language Models',cs.AI;cs.PL
2026-04-07T13:25:20Z,15,2026-04-07T13:25:20Z,2604.05863,1,'LoRM: Learning the Language of Rotating Machinery for Self-Supervised Condition Monitoring',cs.CL
2026-04-07T13:20:06Z,15,2026-04-07T13:20:06Z,2604.05859,1,'When Do We Need LLMs? A Diagnostic for Language-Driven Bandits',cs.AI
2026-04-07T13:18:31Z,15,2026-04-07T13:18:31Z,2604.05857,1,'Weight-Informed Self-Explaining Clustering for Mixed-Type Tabular Data',cs.LG
