Published,Weekday(Monday==0),Updated,ID,Version,Title
2026-03-20T13:08:19Z,12,2026-03-20T13:08:19Z,2603.19921,1,'Span-Level Machine Translation Meta-Evaluation'
2026-03-20T13:04:07Z,12,2026-03-20T13:04:07Z,2603.19920,1,'PanORama: Multiview Consistent Panoptic Segmentation in Operating Rooms'
2026-03-20T12:59:59Z,12,2026-03-20T12:59:59Z,2603.19918,1,'Learning Like Humans: Analogical Concept Learning for Generalized Category Discovery'
2026-03-20T12:52:14Z,12,2026-03-20T12:52:14Z,2603.19914,1,'Sense4HRI: A ROS 2 HRI Framework for Physiological Sensor Integration and Synchronized Logging'
2026-03-20T12:45:12Z,12,2026-03-20T12:45:12Z,2603.19907,1,"'Infinite-dimensional spherical-radial decomposition for probabilistic functions, with application to constrained optimal control and Gaussian process regression'"
2026-03-20T12:31:08Z,12,2026-03-20T12:31:08Z,2603.19899,1,'Deep Autocorrelation Modeling for Time-Series Forecasting: Progress and Prospects'
2026-03-20T12:30:18Z,12,2026-03-20T12:30:18Z,2603.19897,1,'Revealing Domain-Spatiality Patterns for Configuration Tuning: Domain Knowledge Meets Fitness Landscapes'
2026-03-20T12:29:12Z,12,2026-03-20T12:29:12Z,2603.19896,1,'Utility-Guided Agent Orchestration for Efficient LLM Tool Use'
2026-03-20T11:57:25Z,12,2026-03-20T11:57:25Z,2603.19888,1,'Integrating Meta-Features with Knowledge Graph Embeddings for Meta-Learning'
2026-03-20T11:47:12Z,12,2026-03-20T11:47:12Z,2603.19880,1,'What If Consensus Lies? Selective-Complementary Reinforcement Learning at Test Time'
2026-03-20T11:47:02Z,12,2026-03-20T11:47:02Z,2603.19879,1,'Discovery of Decision Synchronization Patterns from Event Logs'
2026-03-20T11:39:52Z,12,2026-03-20T11:39:52Z,2603.19874,1,'Minimax Generalized Cross-Entropy'
2026-03-20T11:38:32Z,12,2026-03-20T11:38:32Z,2603.19873,1,'SIMPLER: Efficient Foundation Model Adaptation via Similarity-Guided Layer Pruning for Earth Observation'
2026-03-20T11:30:57Z,12,2026-03-20T11:30:57Z,2603.19865,1,'On the Dynamics & Transferability of Latent Generalization during Memorization'
2026-03-20T11:30:24Z,12,2026-03-20T11:30:24Z,2603.19864,1,'NASimJax: GPU-Accelerated Policy Learning Framework for Penetration Testing'
2026-03-20T11:29:13Z,12,2026-03-20T11:29:13Z,2603.19863,1,'MedQ-Engine: A Closed-Loop Data Engine for Evolving MLLMs in Medical Image Quality Assessment'
2026-03-20T11:25:55Z,12,2026-03-20T11:25:55Z,2603.19862,1,'IsoCLIP: Decomposing CLIP Projectors for Efficient Intra-modal Alignment'
2026-03-20T11:20:03Z,12,2026-03-20T11:20:03Z,2603.19858,1,'Beyond detection: cooperative multi-agent reasoning for rapid onboard EO crisis response'
2026-03-20T11:19:29Z,12,2026-03-20T11:19:29Z,2603.19857,1,'FoleyDirector: Fine-Grained Temporal Steering for Video-to-Audio Generation via Structured Scripts'
2026-03-20T11:09:11Z,12,2026-03-20T11:09:11Z,2603.19852,1,'Failure Modes for Deep Learning-Based Online Mapping: How to Measure and Address Them'
2026-03-20T11:01:47Z,12,2026-03-20T11:01:47Z,2603.19849,1,'Semantic Delta: An Interpretable Signal Differentiating Human and LLMs Dialogue'
2026-03-20T10:44:58Z,12,2026-03-20T10:44:58Z,2603.19844,1,'Hyper-Connections for Adaptive Multi-Modal MRI Brain Tumor Segmentation'
2026-03-20T10:38:47Z,12,2026-03-20T10:38:47Z,2603.19843,1,'Overreliance on AI in Information-seeking from Video Content'
2026-03-20T10:35:46Z,12,2026-03-20T10:35:46Z,2603.19841,1,'Modeling subgrid scale production rates on complex meshes using graph neural networks'
2026-03-20T10:34:04Z,12,2026-03-20T10:34:04Z,2603.19840,1,'Explainable cluster analysis: a bagging approach'
2026-03-20T10:28:24Z,12,2026-03-20T10:28:24Z,2603.19838,1,'Multi-Agent Motion Planning on Industrial Magnetic Levitation Platforms: A Hybrid ADMM-HOCBF approach'
2026-03-20T10:24:50Z,12,2026-03-20T10:24:50Z,2603.19835,1,'FIPO: Eliciting Deep Reasoning with Future-KL Influenced Policy Optimization'
2026-03-20T10:23:40Z,12,2026-03-20T10:23:40Z,2603.19834,1,'Fourier Splatting: Generalized Fourier encoded primitives for scalable radiance fields'
2026-03-20T10:17:10Z,12,2026-03-20T10:17:10Z,2603.19831,1,'Gesture2Speech: How Far Can Hand Movements Shape Expressive Speech?'
2026-03-20T10:15:49Z,12,2026-03-20T10:15:49Z,2603.19830,1,'Real-Time Structural Detection for Indoor Navigation from 3D LiDAR Using Birds-Eye-View Images'
2026-03-20T10:14:00Z,12,2026-03-20T10:14:00Z,2603.19828,1,'FormalEvolve: Neuro-Symbolic Evolutionary Search for Diverse and Prover-Effective Autoformalization'
2026-03-20T10:11:57Z,12,2026-03-20T10:11:57Z,2603.19825,1,'FrameNet Semantic Role Classification by Analogy'
2026-03-20T10:08:42Z,12,2026-03-20T10:08:42Z,2603.19822,1,'HUGE-Bench: A Benchmark for High-Level UAV Vision-Language-Action Tasks'
2026-03-20T10:04:10Z,12,2026-03-20T10:04:10Z,2603.19817,1,'GDEGAN: Gaussian Dynamic Equivariant Graph Attention Network for Ligand Binding Site Prediction'
2026-03-20T09:57:23Z,12,2026-03-20T09:57:23Z,2603.19812,1,'Eye Gaze-Informed and Context-Aware Pedestrian Trajectory Prediction in Shared Spaces with Automated Shuttles: A Virtual Reality Study'
2026-03-20T09:48:45Z,12,2026-03-20T09:48:45Z,2603.19808,1,'Two-Time-Scale Learning Dynamics: A Population View of Neural Network Training'
2026-03-20T09:45:52Z,12,2026-03-20T09:45:52Z,2603.19807,1,'Enhancing Alignment for Unified Multimodal Models via Semantically-Grounded Supervision'
2026-03-20T09:44:07Z,12,2026-03-20T09:44:07Z,2603.19805,1,'Quantifying Gate Contribution in Quantum Feature Maps for Scalable Circuit Optimization'
2026-03-20T09:40:41Z,12,2026-03-20T09:40:41Z,2603.19802,1,'Evaluating Vision Foundation Models for Pixel and Object Classification in Microscopy'
2026-03-20T09:40:32Z,12,2026-03-20T09:40:32Z,2603.19801,1,"'Offshore oil and gas platform dynamics in the North Sea, Gulf of Mexico, and Persian Gulf: Exploiting the Sentinel-1 archive'"
2026-03-20T09:37:54Z,12,2026-03-20T09:37:54Z,2603.19798,1,'Borderless Long Speech Synthesis'
2026-03-20T09:37:26Z,12,2026-03-20T09:37:26Z,2603.19796,1,'Mixed Integer vs. Continuous Model Predictive Controllers for Binary Thruster Control: A Comparative Study'
2026-03-20T09:37:16Z,12,2026-03-20T09:37:16Z,2603.19795,1,'Controllable Text-to-Motion Generation via Modular Body-Part Phase Control'
